title,main_story
Squidlit,0.5333333333333333
Squids,4.0
Squids Odyssey,12.0
Squirm,1.5
Squirreltopia,3.0
Squishy Tank,3.0
Squishy the Suicidal Pig,8.0
Stacking,4.0
Stacking: The Lost Hobo King DLC,0.8166666666666667
Stained,2.0
Stairs,3.0
Star Control,6.5
Star Control II: The Ur-Quan Masters,9.0
Star Control: Origins,10.0
Star Force (1987),1.5
Star Fox,1.0
Star Fox 2,0.6833333333333333
Star Fox 64,2.0
Star Fox 64 3D,1.5
Star Fox Adventures,13.0
Star Fox Command,3.0
Star Fox Guard,5.5
Star Fox Zero,5.0
Star Fox: Assault,5.5
Star Gladiator,0.25
Star Ocean (1996),21.5
Star Ocean: Blue Sphere,24.0
Star Ocean: First Departure,20.0
Star Ocean: Integrity and Faithlessness,21.5
Star Ocean: Second Evolution,30.5
Star Ocean: The Last Hope,47.5
Star Ocean: The Second Story,37.5
Star Ocean: Till the End of Time,45.0
Star Parodier,5.0
Star Realms,2.0
Star Ruler,10.0
Star Sky,1.0
Star Sky 2,0.25
Star Soldier,16.0
Star Soldier R,0.8166666666666667
Star Soldier: Vanishing Earth,0.8
Star Stealing Prince,10.0
Star Traders: Frontiers,25.0
Star Trek (2013),8.0
Star Trek: 25th Anniversary,4.5
Star Trek: Bridge Commander,7.0
Star Trek: Bridge Crew,5.0
Star Trek: Elite Force II,7.5
Star Trek: Hidden Evil,3.0
Star Trek: Judgment Rites,6.5
Star Trek: Legacy,9.0
Star Trek: Starfleet Academy - Starship Bridge Simulator,4.5
Star Trek: Starship Creator,5.5
Star Trek: The Next Generation: Future's Past,6.0
Star Trek: Voyager - Elite Force,6.5
Star Wars (1983),2.0
Star Wars (1991),2.5
Star Wars Arcade,3.0
Star Wars Battlefront: Elite Squadron (DS),4.5
Star Wars Battlefront: Elite Squadron (PSP),5.0
Star Wars Battlefront: Renegade Squadron,3.5
Star Wars Episode I: Jedi Power Battles,4.5
Star Wars Episode I: Obi-Wan's Adventures,1.5
Star Wars Episode I: Racer,8.0
Star Wars Episode I: The Phantom Menace,6.0
Star Wars Episode II: Attack of the Clones,5.0
Star Wars Episode III: Revenge of the Sith,5.0
Star Wars Jedi Knight II: Jedi Outcast,12.5
Star Wars Jedi Knight: Dark Forces II,9.0
Star Wars Jedi Knight: Jedi Academy,10.0
Star Wars Jedi Knight: Mysteries of the Sith,8.5
Star Wars Racer Revenge,2.5
Star Wars Rogue Squadron II: Rogue Leader,7.0
Star Wars Rogue Squadron III: Rebel Strike,6.0
Star Wars Trilogy Arcade,0.8166666666666667
Star Wars Trilogy: Apprentice of the Force,3.0
Star Wars: Battle Above Coruscant,0.4666666666666667
Star Wars: Battlefront II (2005),8.0
Star Wars: Battlefront II (2017),6.0
Star Wars: Battlefront II (Handheld),1.0
Star Wars: Bounty Hunter,7.0
Star Wars: Dark Forces,9.0
Star Wars: Droid Repair Bay,0.25
Star Wars: Empire At War - Gold Pack,23.0
Star Wars: Empire at War,15.0
Star Wars: Empire at War: Forces of Corruption,7.0
Star Wars: Episode I: Battle for Naboo,5.5
Star Wars: Flight of the Falcon,3.0
Star Wars: Force Commander,40.0
Star Wars: Galactic Battlegrounds,19.5
Star Wars: Galactic Battlegrounds Saga,25.0
Star Wars: Jedi Arena,0.5
Star Wars: Jedi Power Battles,6.0
Star Wars: Jedi Starfighter,6.0
Star Wars: Knights of the Old Republic,29.0
Star Wars: Knights of the Old Republic II - The Sith Lords,30.5
Star Wars: Lethal Alliance,5.5
Star Wars: Masters of Teras Kasi,0.38333333333333336
Star Wars: Obi-Wan,6.5
Star Wars: Rebel Assault,4.5
Star Wars: Rebel Assault II: The Hidden Empire,4.0
Star Wars: Rebellion,16.5
Star Wars: Republic Commando,9.0
Star Wars: Return of the Jedi (Arcade),2.0
Star Wars: Return of the Jedi - Death Star Battle,0.25
Star Wars: Rogue Squadron,9.0
Star Wars: Shadows of the Empire,5.0
Star Wars: Starfighter,5.0
Star Wars: TIE Fighter,20.0
Star Wars: TIE Fighter - Defender of the Empire,8.0
Star Wars: TIE Fighter - Enemies of the Empire,6.0
Star Wars: The Clone Wars,5.5
Star Wars: The Clone Wars - Jedi Alliance,5.0
Star Wars: The Clone Wars - Lightsaber Duels,2.0
Star Wars: The Clone Wars - Republic Heroes,6.5
Star Wars: The Empire Strikes Back (2600),0.25
Star Wars: The Empire Strikes Back (NES/GB),6.0
Star Wars: The Force Unleashed,8.0
Star Wars: The Force Unleashed - Hoth DLC,0.7166666666666667
Star Wars: The Force Unleashed - Jedi Temple DLC,0.7
Star Wars: The Force Unleashed - Tatooine DLC,0.6333333333333333
Star Wars: The Force Unleashed - Ultimate Sith Edition,8.0
Star Wars: The Force Unleashed II,5.5
Star Wars: The New Droid Army,3.0
Star Wars: The Old Republic - Knights of the Fallen Empire,10.0
Star Wars: X-Wing,21.5
Star Wars: X-Wing Alliance,20.0
Star Wars: X-Wing vs. TIE Fighter,12.5
Star Wolves,31.5
Star Wolves 2,11.0
Star X,1.5
StarBlood Arena,3.0
StarCraft,25.0
StarCraft 64,87.5
StarCraft II: Legacy of the Void,13.0
StarCraft II: Nova Covert Ops,5.5
StarCraft II: Wings of Liberty,18.0
StarCraft: Brood War,20.0
StarCraft: Remastered,18.0
StarCraft: Retribution,2.0
StarCry,9.0
StarTropics,7.0
Starblade Alpha,0.4166666666666667
Starbound,20.5
Starcom: Nexus,8.0
Stardew Valley,50.5
Stardust Galaxy Warriors: Stellar Climax,1.5
Starflight,20.0
Stargate (1995),12.0
Stargunner,5.5
Starhawk (2012),5.5
Starless (2015),20.0
Starlight Drifter,3.5
Starlight Vega,2.5
Starlink: Battle for Atlas,15.0
Starlite: Astronaut Rescue,0.3
Starmaster,0.6666666666666666
Starpoint Gemini,26.5
Starpoint Gemini 2,33.0
Starpoint Gemini 2: Secrets of Aethera,0.7833333333333333
Starpoint Gemini 2: Titans,0.75
Starpoint Gemini Warlords,25.5
Starry Sky ~in Spring~,5.0
Starseed Pilgrim,18.0
Starship Titanic,3.5
Starship Traveller,2.5
Starship Troopers,9.0
Starshot: Space Circus Fever,9.0
Starsky & Hutch,5.0
Starsphere,8.5
Starting the Game,0.25
Startopia,16.5
Startup Company,18.0
Starward Rogue,3.0
Stasis,7.0
State of Anarchy,1.5
State of Decay,16.0
State of Decay 2,17.0
State of Decay: Breakdown,6.5
State of Decay: Lifeline,6.0
State of Decay: Year-One,18.0
State of Emergency,5.0
State of Mind,10.0
Static: Investigator Training,1.5
Statik,3.5
Statues,2.0
Staxel,14.0
Stay Close,2.0
Stay Dead Evolution,0.43333333333333335
Stay! Stay! Democratic People's Republic of Korea,3.5
Stealth Bastard Deluxe,6.0
Stealth Bastard Deluxe: The Teleporter Chambers,2.5
Stealth Bastard: Tactical Espionage Arsehole,2.5
Stealth Inc 2: A Game of Clones,9.0
Steam Heroes,0.7166666666666667
Steam Marines,32.0
Steam Prison,11.5
Steam Tactics,12.5
Steam and Metal,2.5
Steam-Heart's,1.5
Steam: Rails to Riches,0.7
SteamWorld Dig,5.0
SteamWorld Dig 2,7.0
SteamWorld Heist,12.0
SteamWorld Heist: The Outsider,3.0
SteamWorld Quest: Hand of Gilgamech,14.5
Steambot Chronicles,34.0
Steambot Chronicles: Battle Tournament,6.5
Steed Prototype,0.25
Steel Battalion: Heavy Armor,16.0
Steel Diver,4.5
Steel Division: Normandy 44,20.5
Steel Dragon Evolution,0.6
Steel Empire,1.0
Steel Harbinger,10.0
Steel Rats,5.5
Steel Rivals,1.0
Steel Storm: Burning Retribution,5.0
Steel Strider,2.0
Steep,11.5
Steins;Gate,25.0
Steins;Gate 0,13.0
Steins;Gate 8bit,1.5
Steins;Gate Elite,24.0
Steins;Gate: Darling of Loving Vows,19.0
Steins;Gate: Linear Bounded Phenogram,20.0
Stella Deus: The Gate of Eternity,41.0
Stella Glow,49.0
Stellaris,21.0
Stephen's Sausage Roll,30.5
Steredenn,1.5
Stern Pinball Arcade,2.0
Steven Universe: Save The Light,11.5
Stick 'Em Up 2: Paper Adventures,3.0
Stick RPG 2,3.0
Stick it to The Man!,4.5
Stickman - Killer of Apples,0.5333333333333333
Stikbold! A Dodgeball Adventure,1.5
Still Life,7.5
Still Life 2,10.5
Stinger,0.65
Stitched (2017),4.5
Stolen (2005),8.0
Stone (2018),1.5
Stonekeep,15.0
Stoneshard: Prologue,3.5
Stories Untold,2.5
Stories of Bethem: Full Moon,13.0
Stories: The Path Of Destinies,5.5
Storm Boy,0.35
Storm Lover Kai!!,8.0
Storm in a Teacup,1.5
Storm of Spears,6.5
Stormlord,1.0
Story of Seasons,75.5
Story of Seasons: Trio of Towns,86.5
Story of a Cube,4.0
Strafe,6.0
Strahl,0.38333333333333336
StrainZ-1: Elimination,3.5
Stranded,0.6166666666666667
Stranded (2014),0.7
Stranded In Time,1.5
Stranded: A Mars Adventure,2.5
Strange Brigade,6.5
Stranger Things: The Game,5.5
Stranger of Sword City,49.0
Stranglehold,6.0
Strania: The Stella Machina,3.0
Strata,8.0
Strawberry Shortcake: The Sweet Dreams Game,2.0
Strawberry Vinegar,2.0
Stray Cat Crossing,2.0
Stray Souls: A Dollhouse Story,2.0
Street Fighter,0.85
Street Fighter 2010: The Final Fight,2.0
Street Fighter 30th Anniversary Collection,1.0
Street Fighter Alpha 2,0.8666666666666667
Street Fighter Alpha 3,2.0
Street Fighter Alpha 3 MAX,1.0
Street Fighter Alpha: Warriors' Dreams,0.75
Street Fighter Anniversary Collection,3.0
Street Fighter EX,0.48333333333333334
Street Fighter EX Plus Alpha,0.4666666666666667
Street Fighter EX2 Plus,0.4166666666666667
Street Fighter EX3,1.0
Street Fighter II,2.0
Street Fighter II Turbo: Hyper Fighting,1.5
Street Fighter II': Special Champion Edition,3.5
Street Fighter II: Champion Edition,1.5
Street Fighter III: 2nd Impact - Giant Attack,0.9166666666666666
Street Fighter III: New Generation,0.5
Street Fighter III: Third Strike - Fight for the Future,2.0
Street Fighter IV,2.5
Street Fighter V,2.5
Street Fighter X Mega Man,2.0
Street Fighter X Tekken,2.0
Street Fighter: The Movie,1.0
Street Racer,2.0
Street Racing Syndicate,10.5
Street Sk8er,3.5
Street Smart,0.38333333333333336
Streets of Chaos,0.6166666666666667
Streets of Rage,1.5
Streets of Rage 2,1.5
Streets of Rage 3,2.0
Streets of Rage Remake,2.5
Stretch Panic,4.5
Stretchmo,7.0
Strider (2014),5.5
Strider (Arcade/GEN/MD/68k),1.0
Strider (NES),2.5
Strider 2,0.75
Strider Mountain,10.0
Strife: Quest for the Sigil,6.5
Strike Commander,13.5
Strike Force,0.6
Strike Gunner S.T.G. / Super Strike Gunner,1.0
Strike Suit Infinity,6.0
Strike Suit Zero,7.5
Strike Suit Zero: Director's Cut,5.5
Strike Vector EX,2.0
Strikers 1945,0.7
Strikers 1945 II,0.4
Strikers 1945 III,0.4
Strikers 1945 Plus,9.0
Strikey Sisters,10.5
Strip Fighter II,0.25
Strong Bad's Cool Game for Attractive People - Episode 1: Homestar Ruiner,2.5
Strong Bad's Cool Game for Attractive People - Episode 2: Strong Badia the Free,3.0
Strong Bad's Cool Game for Attractive People - Episode 3: Baddest of the Bands,2.5
Strong Bad's Cool Game for Attractive People - Episode 4: Dangeresque 3: The Criminal Projective,2.0
Strong Bad's Cool Game for Attractive People - Episode 5: 8-Bit Is Enough,2.5
Stronghold,20.0
Stronghold 2,16.0
Stronghold 3,7.0
Stronghold Legends,10.0
Stronghold: Crusader,12.0
Stronghold: Crusader 2,9.5
Stronghold: Crusader Extreme,32.0
Stuart Little 2,4.5
Stubbs the Zombie in Rebel Without a Pulse,7.5
Stumblehill,1.5
Stunt Race FX,5.0
StuntMANIA Reloaded,6.0
Stuntman,10.0
Stuntman: Ignition,5.5
Stunts,3.0
Stupid Invaders,4.0
Sturmwind,3.0
Style Savvy,15.5
Style Savvy: Styling Star,40.0
Style Savvy: Trendsetters,17.5
Styx: Master of Shadows,17.0
Styx: Shards of Darkness,11.5
Su-27 Flanker,28.0
Sub Command,30.0
Sub Rebellion,5.5
Sub-Terrania,1.0
Subject 13,4.5
Sublevel Zero,5.0
Submarine Attack,0.38333333333333336
Submarine Titans,9.0
Submerged,2.5
Subnautica,26.5
Subserial Network,2.5
Subsurface Circular,2.0
Subterrain,59.0
Subway Surfers,3.5
Sudden Strike,60.0
Sudden Strike 4,20.0
Sudeki,11.5
Sudoku 10'000,12.0
Sudoku Ball Detective,4.0
Sudoku Universe,9.5
Suffering of Larina,0.25
Sugar Cube: Bittersweet Factory,2.5
Sugar's Delight,0.65
Suicide Guy,3.0
Suicide Simulator,0.08333333333333333
Suikoden,20.5
Suikoden II,33.5
Suikoden III,61.5
Suikoden IV,27.0
Suikoden Tactics,33.5
Suikoden Tierkreis,45.5
Suikoden V,51.0
Suits: A Business RPG,4.0
Sumioni: Demon Arts,0.9666666666666667
Summer Carnival '92: Recca,0.48333333333333334
Summer Fling,0.6166666666666667
Summer Games,0.8666666666666667
Summer Games II,23.5
Summer Sale,0.7833333333333333
Summon Night 5,25.0
Summon Night Granthese: Horobi no Tsurugi to Yakusoku no Kishi,15.0
Summon Night X: Tears Crown,16.0
Summon Night: Swordcraft Story,14.0
Summon Night: Swordcraft Story 2,17.0
Summon Night: Twin Age,14.0
Summoner,30.0
Summoner 2,23.0
Suna,0.9666666666666667
Sundered,13.0
Sunless Sea,12.0
Sunless Skies,20.0
Sunrider Academy,11.5
Sunrider: First Arrival,5.0
Sunrider: Liberation Day,10.0
Sunrider: Mask of Arcadius,12.5
Sunrise,1.0
Sunset,4.5
Sunset Over Imdahl,3.0
Sunset Overdrive,10.0
Sunset Overdrive: Dawn of the Rise of the Fallen Machines DLC,1.5
Sunset Overdrive: The Mystery of Mooil Rig DLC,1.0
Sunset Riders,2.0
Sunset's Ashes,0.3
Supaplex,95.0
Super 3-D Noah's Ark,5.0
Super Adventure Island,1.0
Super Adventure Island II,6.5
Super Air Zonk: Rockabilly-Paradise,2.0
Super Amazing Wagon Adventure,1.0
Super Back to the Future II,2.0
Super Battletank 2,6.0
Super Blood Hockey,4.5
Super Blue Boy Planet,0.48333333333333334
Super Bomberman,2.0
Super Bomberman 2,2.0
Super Bomberman 3,2.5
Super Bomberman 5,1.5
Super Bomberman R,4.0
Super Bonk,3.0
Super Bonk 2,3.0
Super Breakout,0.08333333333333333
Super Bub,3.0
Super Bubble Pop,0.25
Super Bust-A-Move,1.5
Super Buster Bros.,2.0
Super C,1.0
Super Castlevania IV,4.0
Super Cat Bros,4.5
Super Chase H.Q.,1.0
Super Chibi Knight,2.5
Super Cloudbuilt,4.5
Super Collapse! 3,6.5
Super Contra,1.0
Super Crate Box,0.8333333333333334
Super Cyborg,2.0
Super Dangan Ronpa 2: Farewell Despair Academy,40.5
Super Daryl Deluxe,20.0
Super Destronaut,0.4
Super Dimension Fortress Macross: Do You Remember Love?,3.0
Super Dimension Fortress Macross: Scrambled Valkyrie,1.0
Super Dodge Ball,0.7333333333333333
Super Dodge Ball Advance,1.0
Super Dodgeball Brawlers,0.6833333333333333
Super Double Dragon,1.5
Super Dragon Ball Heroes: World Mission,31.0
Super Dragon Ball Z,5.0
Super Dungeon Tactics,18.0
Super Duper Flying Genocide 2017,2.0
Super Duper Party Pooper,0.4666666666666667
Super Exploding Zoo,4.0
Super Fancy Pants Adventure,2.0
Super Fantasy Zone,0.7
Super Furball,1.5
Super Galaxy Squadron,2.0
Super Galaxy Squadron EX Turbo,1.5
Super Ghouls 'n Ghosts,6.0
Super Ghouls 'n Ghosts (GBA),11.0
Super Godzilla,2.5
Super Hang-On,0.8
Super House of Dead Ninjas,2.5
Super Hydlide,14.0
Super Hydorah,4.0
Super Jumping Finn,2.0
Super K.O. Boxing 2,5.0
Super Karoshi,1.0
Super Laser Racer,3.0
Super Ledgehop: Double Laser,1.0
Super Lemonade Factory,1.5
Super Little Acorns 3D Turbo,3.0
Super Lucky's Tale,6.5
Super Magnetic Neo,7.0
Super Mario 3D Land,7.0
Super Mario 3D World,10.5
Super Mario 4,0.48333333333333334
Super Mario 64,13.5
Super Mario 64 DS,14.0
Super Mario 64: Last Impact,17.5
Super Mario Advance,3.5
Super Mario Advance 2: Super Mario World,5.0
Super Mario Advance 4: Super Mario Bros. 3,5.5
Super Mario Advance 4: Super Mario Bros. 3 - World-e,3.0
Super Mario Bros.,2.0
Super Mario Bros. 2,2.5
Super Mario Bros. 3,5.0
Super Mario Bros. Deluxe,3.0
Super Mario Bros.: The Lost Levels,3.0
Super Mario Defence,1.5
Super Mario Galaxy,15.0
Super Mario Galaxy 2,13.0
Super Mario Kart,2.5
Super Mario Land,1.0
Super Mario Land 2 DX,2.0
Super Mario Land 2: 6 Golden Coins,2.0
Super Mario Maker,4.5
Super Mario Maker for Nintendo 3DS,9.0
Super Mario Odyssey,12.5
Super Mario Party,5.5
Super Mario RPG: Legend of the Seven Stars,17.0
Super Mario Run,2.0
Super Mario Strikers,6.0
Super Mario Sunshine,16.5
Super Mario World,5.0
Super Mario World 2: Yoshi's Island,8.0
Super Meat Boy,10.0
Super Mega Baseball 2,10.5
Super Mega Neo Pug,0.65
Super Metroid,7.5
Super Monaco GP,10.0
Super Monday Night Combat,3.5
Super Monkey Ball,5.0
Super Monkey Ball 2,5.5
Super Monkey Ball 3D,2.5
Super Monkey Ball Deluxe,5.0
Super Monkey Ball Jr.,6.5
Super Monkey Ball Touch & Roll,0.7833333333333333
Super Monkey Ball: Banana Blitz,5.5
Super Monkey Ball: Banana Splitz,0.4166666666666667
Super Monkey Ball: Step & Roll,4.0
Super Motherload,5.5
Super Mustache,1.5
Super Mutant Alien Assault,0.75
Super Ninja Boy,3.0
Super Ninja-Kun,0.6666666666666666
Super POTUS Trump,0.25
Super Panda Adventures,8.0
Super Pang Collection,4.0
Super Paper Mario,18.5
Super Pinball II: The Amazing Odyssey,7.0
Super Pitfall,2.0
Super Princess Peach,7.5
Super Punch-Out!!,3.5
Super Putty,2.0
Super Puyo Puyo,0.8833333333333333
Super Puyo Puyo Tsuu,0.7166666666666667
Super Puzzle Fighter II,0.6166666666666667
Super Puzzle Fighter II Turbo,1.0
Super Puzzle Fighter II Turbo HD Remix,1.5
Super Puzzle Platformer Deluxe,5.0
Super R-Type,1.0
Super R.C. Pro-Am,1.0
Super Raiden,2.0
Super Robot Taisen K,35.0
Super Robot Taisen L,39.0
Super Robot Taisen MX,40.0
Super Robot Taisen OG Saga: Endless Frontier,33.5
Super Robot Taisen OG Saga: Endless Frontier Exceed,42.0
Super Robot Taisen OG Saga: Masou Kishin II - Revelation of Evil God,16.5
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,22.5
Super Robot Taisen OG: Dark Prison,15.0
Super Robot Taisen OG: The Moon Dwellers,43.0
Super Robot Taisen W,35.0
Super Robot Taisen Z,60.0
Super Robot Taisen: Original Generation,30.0
Super Robot Taisen: Original Generation 2,26.5
Super Robot Wars T,54.0
Super Robot Wars UX,49.5
Super Robot Wars V,38.5
Super Robot Wars X,40.5
Super Rub 'a' Dub,3.0
Super Rude Bear Resurrection,2.5
Super SWIV,0.8666666666666667
Super Sanctum TD,7.5
Super Scope 6,2.0
Super Scribblenauts,7.5
Super Seducer,11.0
Super Sentai Battle: Ranger Cross,4.0
Super Shell Monsters Story,24.5
Super Skelemania,1.0
Super Skidmarks,5.0
Super Smash Bros.,4.0
Super Smash Bros. Brawl,10.5
Super Smash Bros. Melee,9.0
Super Smash Bros. Ultimate,22.5
Super Smash Bros. for Nintendo 3DS,5.0
Super Smash Bros. for Wii U,4.5
Super Smash Land,1.5
Super Smash TV,2.0
Super Soccer,9.5
Super Space Invaders '91,0.5
Super Spike V'Ball,2.0
Super Spy Hunter,3.0
Super Star,3.0
Super Star Fox Weekend (Official Competition),0.25
Super Star Path,2.0
Super Star Soldier,2.0
Super Star Wars,2.5
Super Star Wars: Return of the Jedi,3.0
Super Star Wars: The Empire Strikes Back,4.5
Super Stardust Delta,2.0
Super Stardust HD,3.0
Super Stardust Ultra,0.8333333333333334
Super Street Fighter II,1.5
Super Street Fighter II Turbo,2.0
Super Street Fighter II Turbo HD Remix,1.0
Super Street Fighter II: Turbo Revival,0.9
Super Street Fighter IV,2.0
Super Street Fighter IV: 3D Edition,3.0
Super Street Fighter IV: Arcade Edition,3.0
Super Street: The Game,6.0
Super Strike Eagle,3.5
Super Tempo,5.0
Super Tennis,5.5
Super Tetris 3,7.0
Super Thunder Blade,0.43333333333333335
Super Time Force,4.0
Super Time Force Ultra,4.0
Super Toy Cars,2.0
Super Trench Attack 2,2.0
Super Trench Attack!,2.5
Super Turrican,1.5
Super Turrican 2,1.5
Super Valis IV,2.5
Super Weekend Mode,0.3333333333333333
Super Win the Game,3.5
Superbrothers: Sword & Sworcery EP,4.0
Supercharged Robot: VULKAISER,0.35
Superdimension Neptune VS Sega Hard Girls,17.5
Superflight,1.5
Superfrog,5.5
Superfrog HD,3.0
Superhero League of Hoboken,13.5
Superman (1979),0.25
"Superman (1988, Arcade)",0.45
"Superman (1988, NES)",1.0
Superman (1999),3.5
Superman Returns,7.0
Supersonic Acrobatic Rocket-Powered Battle-Cars,10.0
Superstars V8 Next Challenge,7.0
Superstars V8 Racing,9.0
Supraland,12.5
Supreme Commander,18.5
Supreme Commander 2,13.5
Supreme Commander: Forged Alliance,14.0
Supreme League of Patriots - Issue 1: A Patriot Is Born,2.5
Supreme League of Patriots - Issue 2: Patriot Frames,1.5
Supreme League of Patriots - Issue 3: Ice Cold in Ellis,2.0
Surf's Up,1.5
Surfingers,0.8666666666666667
Surge Deluxe,2.0
Surgeon Simulator,3.0
Surgeon Simulator VR: Meet the Medic,0.06666666666666667
Surgeon Simulator: Experience Reality,2.0
Surgical Strike,0.48333333333333334
Surround (1977),0.08333333333333333
Survival Kids,3.5
Survival Zombies: The Inverted Evolution,1.0
Survivalist,37.0
Survive in Space,5.0
Surviving High School,4.5
Surviving Mars,18.0
Survivor Squad,15.5
Sushi Cat 2,0.95
Sushi Striker: The Way of Sushido,14.5
Suspended: A Cryogenic Nightmare,5.0
Suzuki Bakuhatsu,2.5
Suzy Cube,2.5
Swagman,6.0
Swamp Thing,2.0
Swan Song,8.5
SwapQuest,3.0
Swapperoo,3.0
Swarmlake,1.0
Sweet Fuse: At Your Side,9.0
Sweet Home,7.5
Sweet Lily Dreams,13.0
Sweet Pool,8.5
Sweet Volley High,3.0
Sweetest Monster,1.5
Sweezy Gunner,3.0
Switch 'N' Shoot,3.0
Switch - Fluch oder Segen,4.0
Switch Galaxy Ultra,3.5
Switchball,10.0
Switchcars,1.5
Sword Art Online Re: Hollow Fragment,71.0
Sword Art Online: Hollow Fragment,54.0
Sword Art Online: Hollow Realization,34.5
Sword Art Online: Lost Song,27.0
Sword Coast Legends,18.5
Sword Daughter,0.25
Sword Legacy Omen,14.0
Sword Master,1.0
Sword With Sauce: Alpha,0.8166666666666667
Sword of Asumi,2.0
Sword of Fargoal,5.0
Sword of Hope,13.0
Sword of Hope II,33.5
Sword of Mana,18.0
Sword of Sodan,1.0
Sword of Vermilion,15.0
Sword of Xolan,3.0
Sword of the Berserk: Guts' Rage,4.0
Sword of the Samurai,1.5
Sword of the Stars II: The Lords of Winter,129.0
Sword of the Stars: The Pit,28.5
SwordQuest: WaterWorld,0.3
Swordbreaker,4.0
Swordigo,4.0
Swords & Soldiers HD,5.0
Swords & Soldiers HD: Super Saucy Sausage Fest DLC,1.5
Swords & Soldiers II,6.0
Swords & Souls: A Souls Adventure,6.0
Swords and Serpents,15.0
Syberia,10.0
Syberia 3,11.5
Syberia II,7.5
Syd of Valis,1.0
Syder Arcade,3.0
Sylphia,1.0
Sylvan Tale,4.5
Sylvio,8.0
Sylvio 2,2.5
Symphonic Rain,14.5
Symphony,8.0
Symphony of Eternity,16.5
Symphony of the Origin,8.5
Syndicate,11.0
Syndicate (2012),6.0
Syndicate Wars,10.0
Synonymy,0.25
Syobon Action,3.5
Syphon Filter,13.5
Syphon Filter 2,9.5
Syphon Filter 3,7.5
Syphon Filter: Dark Mirror,7.0
Syphon Filter: Logan's Shadow,10.0
Syrup and the Ultimate Sweet,0.5166666666666667
System Crash,12.0
System Goose Overload,2.0
System Shock,13.0
System Shock 2,13.5
Sébastien Loeb Rally Evo,18.0
T'ai Fu: Wrath of the Tiger,5.0
T.E.C. 3001,3.0
T2: The Arcade Game,0.8333333333333334
TAGAP 2,5.5
TAIKU MANSION,0.31666666666666665
TAP TOUCH RUN,0.3333333333333333
TARTARUS,6.0
TASTEE: Lethal Tactics,4.5
THE,2.5
THE VIDEOKID,2.5
THOR.N,0.4666666666666667
THOTH,1.5
TIC: Part 1,0.65
TIS-100,15.5
TITAN SLAYER,0.3333333333333333
TMNT,5.0
TNA Impact!,8.5
TNK III,0.5
TOCA Race Driver 3,49.0
TOCA Touring Car Championship,7.5
TOCA World Touring Cars,20.5
TRAUMA,0.7
TREE (2018),0.2833333333333333
TRIP,0.25
TRON RUN/r,6.0
TSIOQUE,3.0
TY the Tasmanian Tiger 4,3.5
Table Top Racing,4.0
Table Top Racing: World Tour,5.0
Taboo: The Sixth Sense,0.08333333333333333
Tachyon Project,1.5
Tachyon: The Fringe,10.0
